time_s,T_fault_Nm,T_fault_over_T_nom_percent,omega_m_rad_per_s,abs_i_s_peak_A
6.117223444688938555e-02,-3.274513773694676555e+00,-2.504052730851899167e+00,1.231504320207198901e+02,7.408282934412642362e+01
6.121224244848970375e-02,-3.110353654229304432e+00,-2.378517880839517318e+00,1.231504320207198901e+02,7.397180212691731072e+01
6.125225045009002889e-02,-2.946772632361933653e+00,-2.253425872428033827e+00,1.231504320207198901e+02,7.385703130702817987e+01
6.129225845169034709e-02,-2.783802349855601488e+00,-2.128800902383324534e+00,1.231504320207198901e+02,7.373853302100795304e+01
6.133226645329066529e-02,-2.621474151898238070e+00,-2.004666940677379827e+00,1.231504320207198901e+02,7.361632356799808008e+01
6.137227445489098349e-02,-2.459819081807338659e+00,-1.881047726438913159e+00,1.231504320207198901e+02,7.349041940842843701e+01
6.141228245649130862e-02,-2.298867875828343621e+00,-1.757966763975632896e+00,1.231504320207198901e+02,7.336083716270853472e+01
6.145229045809162682e-02,-2.138650958027348281e+00,-1.635447318868646249e+00,1.231504320207198901e+02,7.322759360991413757e+01
6.149229845969194502e-02,-1.979198435278776813e+00,-1.513512414139485340e+00,1.231504320207198901e+02,7.309070568646949084e+01
6.153230646129227016e-02,-1.820540092348607031e+00,-1.392184826490201477e+00,1.231504320207198901e+02,7.295019048482504331e+01
6.157231446289258836e-02,-1.662705387073737384e+00,-1.271487082616977959e+00,1.231504320207198901e+02,7.280606525213114821e+01
6.161232246449290656e-02,-1.505723445638026181e+00,-1.151441455597673968e+00,1.231504320207198901e+02,7.265834738890730193e+01
6.165233046609322476e-02,-1.349623057945510407e+00,-1.032069961353676568e+00,1.231504320207198901e+02,7.250705444770765951e+01
6.169233846769354990e-02,-1.194432673091370578e+00,-9.133943551865055799e-01,1.231504320207198901e+02,7.235220413178231524e+01
6.173234646929386810e-02,-1.040180394931027763e+00,-7.954361283894578749e-01,1.231504320207198901e+02,7.219381429373480330e+01
6.177235447089418630e-02,-8.868939777479069031e-01,-6.782165049347033126e-01,1.231504320207198901e+02,7.203190293417604551e+01
6.181236247249450450e-02,-7.346008220202352446e-01,-5.617564382361145414e-01,1.231504320207198901e+02,7.186648820037430596e+01
6.185237047409482963e-02,-5.833279702873266359e-01,-4.460766079881737234e-01,1.231504320207198901e+02,7.169758838490197661e+01
6.189237847569514783e-02,-4.331021031156881973e-01,-3.311974170812151952e-01,1.231504320207198901e+02,7.152522192427861114e+01
6.193238647729546603e-02,-2.839495351653439359e-01,-2.171389885933044939e-01,1.231504320207198901e+02,7.134940739761090356e+01
6.197239447889579117e-02,-1.358962113566879459e-01,-1.039211628589933323e-01,1.231504320207198901e+02,7.117016352522922773e+01
6.201240248049610937e-02,1.103229686181206315e-02,8.436505384803795124e-03,1.231504320207198901e+02,7.098750916732137739e+01
6.205241048209642757e-02,1.568107951447861304e-01,1.199147497756020142e-01,1.231504320207198901e+02,7.080146332256292396e+01
6.209241848369674577e-02,3.014144697797395134e-01,2.304945950246014563e-01,1.231504320207198901e+02,7.061204512674504485e+01
6.213242648529707091e-02,4.448188911151964575e-01,3.401573595382223480e-01,1.231504320207198901e+02,7.041927385139950957e+01
6.217243448689738911e-02,5.870000168869954349e-01,4.488846579617554178e-01,1.231504320207198901e+02,7.022316890242085208e+01
6.221244248849770730e-02,7.279341954425500028e-01,5.566584036449859774e-01,1.231504320207198901e+02,7.002374981868626946e+01
6.225245049009802550e-02,8.675981688628864319e-01,6.634608110296463801e-01,1.231504320207198901e+02,6.982103627067300522e+01
6.229245849169835064e-02,1.005969075982358074e+00,7.692743979586211811e-01,1.231504320207198901e+02,6.961504805907337357e+01
6.233246649329866884e-02,1.143024455305841514e+00,8.740819879067561748e-01,1.231504320207198901e+02,6.940580511340780845e+01
6.237247449489898704e-02,1.278742247823389411e+00,9.778667121332499379e-01,1.231504320207198901e+02,6.919332749063578092e+01
6.241248249649930524e-02,1.413100799722226242e+00,1.080612011755544222e+00,1.231504320207198901e+02,6.897763537376476961e+01
6.245249049809963038e-02,1.546078864996018876e+00,1.182301639744658406e+00,1.231504320207198901e+02,6.875874907045754014e+01
6.249249849969994858e-02,1.677655607951440642e+00,1.282919662841984332e+00,1.231504320207198901e+02,6.853668901163770499e+01
6.253250650130026678e-02,1.807810605611945398e+00,1.382450463397474127e+00,1.231504320207198901e+02,6.831147575009391915e+01
6.257251450290059192e-02,1.936523850018867510e+00,1.480878741129316056e+00,1.231504320207198901e+02,6.808312995908245568e+01
6.261252250450090318e-02,2.063775750429774458e+00,1.578189514805034444e+00,1.231504320207198901e+02,6.785167243092882927e+01
6.265253050610122831e-02,2.189547135414215084e+00,1.674368123844130141e+00,1.231504320207198901e+02,6.761712407562804117e+01
6.269253850770155345e-02,2.313819254846899209e+00,1.769400229842283734e+00,1.231504320207198901e+02,6.737950591944404266e+01
6.273254650930186471e-02,2.436573781798423433e+00,1.863271818017211867e+00,1.231504320207198901e+02,6.713883910350841688e+01
6.277255451090218985e-02,2.557792814323677888e+00,1.955969198576281043e+00,1.231504320207198901e+02,6.689514488241820800e+01
6.281256251250251499e-02,2.677458877148061411e+00,2.047479008005970158e+00,1.231504320207198901e+02,6.664844462283345194e+01
6.285257051410282625e-02,2.795554923251684976e+00,2.137788210283328993e+00,1.231504320207198901e+02,6.639875980207416717e+01
6.289257851570315139e-02,2.912064335351748134e+00,2.226884098009564550e+00,1.231504320207198901e+02,6.614611200671726010e+01
6.293258651730346265e-02,3.026970927283305191e+00,2.314754293465926427e+00,1.231504320207198901e+02,6.589052293119340220e+01
6.297259451890378779e-02,3.140258945278650682e+00,2.401386749592066217e+00,1.231504320207198901e+02,6.563201437638383595e+01
6.301260252050411292e-02,3.251913069145561774e+00,2.486769750887049657e+00,1.231504320207198901e+02,6.537060824821779192e+01
6.305261052210442418e-02,3.361918413344681333e+00,2.570891914233244702e+00,1.231504320207198901e+02,6.510632655627006216e+01
6.309261852370474932e-02,3.470260527966368969e+00,2.653742189643325311e+00,1.231504320207198901e+02,6.483919141235935513e+01
6.313262652530507446e-02,3.576925399607250089e+00,2.735309860930580150e+00,1.231504320207198901e+02,6.456922502914750339e+01
6.317263452690538572e-02,3.681899452146899065e+00,2.815584546302848157e+00,1.231504320207198901e+02,6.429644971873963755e+01
6.321264252850571086e-02,3.785169547424927394e+00,2.894556198880295916e+00,1.231504320207198901e+02,6.402088789128536916e+01
6.325265053010603600e-02,3.886722985818899634e+00,2.972215107137353485e+00,1.231504320207198901e+02,6.374256205358174299e+01
6.329265853170634726e-02,3.986547506723455037e+00,3.048551895269105749e+00,1.231504320207198901e+02,6.346149480767744677e+01
6.333266653330667240e-02,4.084631288931054982e+00,3.123557523482451526e+00,1.231504320207198901e+02,6.317770884947896803e+01
6.337267453490698366e-02,4.180962950914762999e+00,3.197223288212350578e+00,1.231504320207198901e+02,6.289122696735869766e+01
6.341268253650730879e-02,4.275531551013560971e+00,3.269540822263534707e+00,1.231504320207198901e+02,6.260207204076533571e+01
6.345269053810763393e-02,4.368326587520619420e+00,3.340502094878009753e+00,1.231504320207198901e+02,6.231026703883665618e+01
6.349269853970794519e-02,4.459337998675040993e+00,3.410099411728741536e+00,1.231504320207198901e+02,6.201583501901501450e+01
6.353270654130827033e-02,4.548556162557574112e+00,3.478325414839908092e+00,1.231504320207198901e+02,6.171879912566584636e+01
6.357271454290859547e-02,4.635971896890840327e+00,3.545173082434128542e+00,1.231504320207198901e+02,6.141918258869910119e+01
6.361272254450890673e-02,4.721576458744586979e+00,3.610635728707071834e+00,1.231504320207198901e+02,6.111700872219446268e+01
6.365273054610923187e-02,4.805361544146563801e+00,3.674707003529885441e+00,1.231504320207198901e+02,6.081230092302998713e+01
6.369273854770955701e-02,4.887319287599579454e+00,3.737380892079886330e+00,1.231504320207198901e+02,6.050508266951479897e+01
6.373274654930986827e-02,4.967442261505345513e+00,3.798651714399968515e+00,1.231504320207198901e+02,6.019537752002615605e+01
6.377275455091019341e-02,5.045723475495710986e+00,3.858514124887191699e+00,1.231504320207198901e+02,5.988320911165088489e+01
6.381276255251050467e-02,5.122156375671947259e+00,3.916963111711053269e+00,1.231504320207198901e+02,5.956860115883187490e+01
6.385277055411082980e-02,5.196734843752688349e+00,3.973993996161913511e+00,1.231504320207198901e+02,5.925157745201961745e+01
6.389277855571115494e-02,5.269453196131240524e+00,4.029602431930107365e+00,1.231504320207198901e+02,5.893216185632941517e+01
6.393278655731146620e-02,5.340306182842899041e+00,4.083784404316241456e+00,1.231504320207198901e+02,5.861037831020426836e+01
6.397279455891179134e-02,5.409288986442997604e+00,4.136536229373231954e+00,1.231504320207198901e+02,5.828625082408425584e+01
6.401280256051211648e-02,5.476397220796385135e+00,4.187854552980600609e+00,1.231504320207198901e+02,5.795980347908226804e+01
6.405281056211242774e-02,5.541626929779088329e+00,4.237736349851625839e+00,1.231504320207198901e+02,5.763106042566700182e+01
6.409281856371275288e-02,5.604974585892851913e+00,4.286178922473868447e+00,1.231504320207198901e+02,5.730004588235317442e+01
6.413282656531307802e-02,5.666437088793381704e+00,4.333179899983702121e+00,1.231504320207198901e+02,5.696678413439969546e+01
6.417283456691338928e-02,5.726011763733008131e+00,4.378737236975406510e+00,1.231504320207198901e+02,5.663129953251620208e+01
6.421284256851371441e-02,5.783696359918578445e+00,4.422849212245428596e+00,1.231504320207198901e+02,5.629361649157823422e+01
6.425285057011402567e-02,5.839489048785400094e+00,4.465514427472451864e+00,1.231504320207198901e+02,5.595375948935182464e+01
6.429285857171435081e-02,5.893388422188039044e+00,4.506731805833879889e+00,1.231504320207198901e+02,5.561175306522783046e+01
6.433286657331467595e-02,5.945393490508760870e+00,4.546500590559348964e+00,1.231504320207198901e+02,5.526762181896663151e+01
6.437287457491498721e-02,5.995503680684561409e+00,4.584820343421966982e+00,1.231504320207198901e+02,5.492139040945372130e+01
6.441288257651531235e-02,6.043718834153528618e+00,4.621690943167890531e+00,1.231504320207198901e+02,5.457308355346690831e+01
6.445289057811563749e-02,6.090039204721493959e+00,4.657112583884923218e+00,1.231504320207198901e+02,5.422272602445558931e+01
6.449289857971594875e-02,6.134465456349804668e+00,4.691085773310804008e+00,1.231504320207198901e+02,5.387034265133291910e+01
6.453290658131627389e-02,6.176998660865150370e+00,4.723611331081892573e+00,1.231504320207198901e+02,5.351595831728152319e+01
6.457291458291659902e-02,6.217640295592329558e+00,4.754690386922923118e+00,1.231504320207198901e+02,5.315959795857349235e+01
6.461292258451691028e-02,6.256392240910876978e+00,4.784324378778527453e+00,1.231504320207198901e+02,5.280128656340544069e+01
6.465293058611723542e-02,6.293256777736491614e+00,4.812515050887264501e+00,1.231504320207198901e+02,5.244104917074947281e+01
6.469293858771754668e-02,6.328236584928228936e+00,4.839264451798872990e+00,1.231504320207198901e+02,5.207891086922101920e+01
6.473294658931787182e-02,6.361334736622373143e+00,4.864574932335456126e+00,1.231504320207198901e+02,5.171489679596428601e+01
6.477295459091819696e-02,6.392554699493963710e+00,4.888449143497345162e+00,1.231504320207198901e+02,5.134903213555645607e+01
6.481296259251850822e-02,6.421900329947008323e+00,4.910890034314427943e+00,1.231504320207198901e+02,5.098134211893170686e+01
6.485297059411883336e-02,6.449375871234291679e+00,4.931900849643638729e+00,1.231504320207198901e+02,5.061185202232599778e+01
6.489297859571915850e-02,6.474985950507812227e+00,4.951485127913397122e+00,1.231504320207198901e+02,5.024058716624393384e+01
6.493298659731946976e-02,6.498735575800886011e+00,4.969646698815793684e+00,1.231504320207198901e+02,4.986757291444896367e+01
6.497299459891979490e-02,6.520630132942873303e+00,4.986389680947253211e+00,1.231504320207198901e+02,4.949283467297813388e+01
6.501300260052010616e-02,6.540675382407614258e+00,5.001718479398498118e+00,1.231504320207198901e+02,4.911639788918295579e+01
6.505301060212043129e-02,6.558877456096548819e+00,5.015637783294574881e+00,1.231504320207198901e+02,4.873828805079772053e+01
6.509301860372075643e-02,6.575242854057636421e+00,5.028152563285773979e+00,1.231504320207198901e+02,4.835853068503703867e+01
6.513302660532106769e-02,6.589778441141061371e+00,5.039268068990217841e+00,1.231504320207198901e+02,4.797715135772423878e+01
6.517303460692139283e-02,6.602491443592827025e+00,5.048989826388951663e+00,1.231504320207198901e+02,4.759417567245240122e+01
6.521304260852171797e-02,6.613389445587302795e+00,5.057323635174341803e+00,1.231504320207198901e+02,4.720962926978007346e+01
6.525305061012202923e-02,6.622480385699775596e+00,5.064275566052605093e+00,1.231504320207198901e+02,4.682353782646367790e+01
6.529305861172235437e-02,6.629772553320140815e+00,5.069851958001326153e+00,1.231504320207198901e+02,4.643592705472891424e+01
6.533306661332267951e-02,6.635274585008748005e+00,5.074059415482729207e+00,1.231504320207198901e+02,4.604682270158343016e+01
6.537307461492299077e-02,6.638995460795600323e+00,5.076904805613648541e+00,1.231504320207198901e+02,4.565625054817345330e+01
6.541308261652331590e-02,6.640944500423910490e+00,5.078395255292930344e+00,1.231504320207198901e+02,4.526423640918701352e+01
6.545309061812362716e-02,6.641131359539204304e+00,5.078538148287210952e+00,1.231504320207198901e+02,4.487080613230677528e+01
6.549309861972395230e-02,6.639566025825041073e+00,5.077341122275858432e+00,1.231504320207198901e+02,4.447598559771550697e+01
6.553310662132427744e-02,6.636258815086496732e+00,5.074812065855975440e+00,1.231504320207198901e+02,4.407980071765783237e+01
6.557311462292458870e-02,6.631220367282545602e+00,5.070959115508327564e+00,1.231504320207198901e+02,4.368227743606156821e+01
6.561312262452491384e-02,6.624461642508435943e+00,5.065790652525015147e+00,1.231504320207198901e+02,4.328344172822286140e+01
6.565313062612523898e-02,6.615993916929252094e+00,5.059315299899842522e+00,1.231504320207198901e+02,4.288331960055921144e+01
6.569313862772555024e-02,6.605828778665772560e+00,5.051541919182181317e+00,1.231504320207198901e+02,4.248193709043498956e+01
6.573314662932587538e-02,6.593978123633776001e+00,5.042479607295256017e+00,1.231504320207198901e+02,4.207932026606422937e+01
6.577315463092620051e-02,6.580454151337941759e+00,5.032137693319691962e+00,1.231504320207198901e+02,4.167549522649625970e+01
6.581316263252651177e-02,6.565269360621562633e+00,5.020525735243283272e+00,1.231504320207198901e+02,4.127048810168966497e+01
6.585317063412683691e-02,6.548436545373101048e+00,5.007653516677754268e+00,1.231504320207198901e+02,4.086432505268086857e+01
6.589317863572714817e-02,6.529968790190896044e+00,4.993531043543513626e+00,1.231504320207198901e+02,4.045703227185403961e+01
6.593318663732747331e-02,6.509879466007101989e+00,4.978168540723242330e+00,1.231504320207198901e+02,4.004863598331965591e+01
6.597319463892779845e-02,6.488182225672018966e+00,4.961576448685189433e+00,1.231504320207198901e+02,3.963916244340941830e+01
6.601320264052810971e-02,6.464890999500068069e+00,4.943765420077129491e+00,1.231504320207198901e+02,3.922863794129636261e+01
6.605321064212843485e-02,6.440019990778489856e+00,4.924746316291824577e+00,1.231504320207198901e+02,3.881708879974909365e+01
6.609321864372875999e-02,6.413583671239995176e+00,4.904530204004915461e+00,1.231504320207198901e+02,3.840454137603054363e+01
6.613322664532907125e-02,6.385596776500555904e+00,4.883128351686156776e+00,1.231504320207198901e+02,3.799102206295214756e+01
6.617323464692939639e-02,6.356074301463463527e+00,4.860552226084849714e+00,1.231504320207198901e+02,3.757655729009528045e+01
6.621324264852972152e-02,6.325031495690898176e+00,4.836813488690445695e+00,1.231504320207198901e+02,3.716117352521320072e+01
6.625325065013003278e-02,6.292483858744118308e+00,4.811923992169134578e+00,1.231504320207198901e+02,3.674489727582758292e+01
6.629325865173035792e-02,6.258447135493535818e+00,4.785895776777416621e+00,1.231504320207198901e+02,3.632775509103529998e+01
6.633326665333066918e-02,6.222937311399788562e+00,4.758741066753493953e+00,1.231504320207198901e+02,3.590977356354238736e+01
6.637327465493099432e-02,6.185970607767013796e+00,4.730472266687400840e+00,1.231504320207198901e+02,3.549097933194379095e+01
6.641328265653131946e-02,6.147563476969537533e+00,4.701101957870806203e+00,1.231504320207198901e+02,3.507139908326946198e+01
